EXERCÍCIO	CÓDIGO ÁREA DE RESULTADO	NOME ÁREA DE RESULTADO	CÓDIGO DO PROGRAMA	NOME DO  PROGRAMA	OBJETIVO DO PROGRAMA	PÚBLICO ALVO DO PROGRAMA	JUSTIFICATIVA DO PROGRAMA	NATUREZA DO PROGRAMA	TIPOLOGIA DO PROGRAMA	CLASSIFICAÇÃO DE GOVERNO	DATA INÍCIO DO PROGRAMA	DATA FIM DO PROGRAMA	UNIDADE GESTORA	CÓDIGO DO INDICADOR	NOME DO INDICADOR	FORMA DE CÁLCULO	UNIDADE DE MEDIDA	FONTE DE DADOS	VALOR DE REFERÊNCIA	DATA APURAÇÃO VALOR DE REFERÊNCIA	ÍNDICE ESPERADO ANO 1	ÍNDICE ESPERADO ANO 2	ÍNDICE ESPERADO ANO 3	ÍNDICE ESPERADO ANO 4	OBSERVAÇÃO
2024	8	SUSTENTABILIDADE AMBIENTAL	307	SUSTENTABILIDADE, EDUCAÇÃO AMBIENTAL E MODERNIZAÇÃO DA GESTÃO AMBIENTAL	PRESERVAR O MEIO AMBIENTE E AINDA GARANTIR O DESENVOLVIMENTO SUSTENTÁVEL. FORMAR E CAPACITAR INDIVÍDUOS PREOCUPADOS COM OS PROBLEMAS AMBIENTAIS E QUE BUSQUEM A CONSERVAÇÃO E PRESERVAÇÃO DOS RECURSOS NATURAIS E A SUSTENTABILIDADE. DESENVOLVER ALTERNATIVAS TECNOLÓGICAS E PROCESSUAIS COM VISTAS À DESBUROCRATIZAÇÃO E GARANTIA DE GANHOS AMBIENTAIS, SEM PREJUÍZO DA EFICIÊNCIA NO CUMPRIMENTO DE PRAZOS LEGAIS DOS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL.	POPULAÇÃO DE BH/ESCOLAS DE ENSINO SUPERIOR/EMPRESAS/GOVERNOS. ALUNOS DAS ESCOLAS MUNICIPAIS, PESSOAS EM RISCO SOCIAL, GRUPOS DE IDOSOS, USUÁRIOS E FREQUENTADORES DOS PARQUES MUNICIPAIS, CONSULTORIAS AMBIENTAIS, EMPREENDEDORES.	SISTEMA DE GESTÃO AMBIENTAL QUE ABRANJA UM CONJUNTO INTER-RELACIONADO DE POLÍTICAS, PRÁTICAS E PROCEDIMENTOS ORGANIZACIONAIS, TÉCNICOS E ADMINISTRATIVOS COM O OBJETIVO DE OBTER MELHOR DESEMPENHO AMBIENTAL, CONTROLE E REDUÇÃO DOS SEUS IMPACTOS. OS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL ESTÃO EM CONSTANTE EVOLUÇÃO DINÂMICA. TODAVIA, OS MEIOS PARA ACESSÁ-LOS, BEM COMO SEUS PROCEDIMENTOS, NÃO ACOMPANHAM ESTES AVANÇOS, FAZENDO-SE NECESSÁRIA SUA REVISÃO COM VISTAS À SUA OTIMIZAÇÃO.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	001200006 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	772	PERCENTUAL DE PROCESSOS COM 1ª ANÁLISE CONCLUÍDA EM ATÉ 60 DIAS	PROTOCOLOS DE 1ª ANÁLISE CONCLUÍDOS EM 60 DIAS / TOTAL DE PROTOCOLOS DE 1ª ANÁLISE CONCLUÍDOS NO PERÍODO * 100	PERCENTUAL	SECRETARIA MUNICIPAL DE MEIO AMBIENTE	68,85	31/08/2022 00:00	0	70	75	77	INDICADOR INSERIDO NA REVISÃO DO PPAG 2023-2025. METAS ALTERADAS NA REVISÃO DO PPAG 2024-2025.
2024	8	SUSTENTABILIDADE AMBIENTAL	307	SUSTENTABILIDADE, EDUCAÇÃO AMBIENTAL E MODERNIZAÇÃO DA GESTÃO AMBIENTAL	PRESERVAR O MEIO AMBIENTE E AINDA GARANTIR O DESENVOLVIMENTO SUSTENTÁVEL. FORMAR E CAPACITAR INDIVÍDUOS PREOCUPADOS COM OS PROBLEMAS AMBIENTAIS E QUE BUSQUEM A CONSERVAÇÃO E PRESERVAÇÃO DOS RECURSOS NATURAIS E A SUSTENTABILIDADE. DESENVOLVER ALTERNATIVAS TECNOLÓGICAS E PROCESSUAIS COM VISTAS À DESBUROCRATIZAÇÃO E GARANTIA DE GANHOS AMBIENTAIS, SEM PREJUÍZO DA EFICIÊNCIA NO CUMPRIMENTO DE PRAZOS LEGAIS DOS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL.	POPULAÇÃO DE BH/ESCOLAS DE ENSINO SUPERIOR/EMPRESAS/GOVERNOS. ALUNOS DAS ESCOLAS MUNICIPAIS, PESSOAS EM RISCO SOCIAL, GRUPOS DE IDOSOS, USUÁRIOS E FREQUENTADORES DOS PARQUES MUNICIPAIS, CONSULTORIAS AMBIENTAIS, EMPREENDEDORES.	SISTEMA DE GESTÃO AMBIENTAL QUE ABRANJA UM CONJUNTO INTER-RELACIONADO DE POLÍTICAS, PRÁTICAS E PROCEDIMENTOS ORGANIZACIONAIS, TÉCNICOS E ADMINISTRATIVOS COM O OBJETIVO DE OBTER MELHOR DESEMPENHO AMBIENTAL, CONTROLE E REDUÇÃO DOS SEUS IMPACTOS. OS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL ESTÃO EM CONSTANTE EVOLUÇÃO DINÂMICA. TODAVIA, OS MEIOS PARA ACESSÁ-LOS, BEM COMO SEUS PROCEDIMENTOS, NÃO ACOMPANHAM ESTES AVANÇOS, FAZENDO-SE NECESSÁRIA SUA REVISÃO COM VISTAS À SUA OTIMIZAÇÃO.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	001200006 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	773	PERCENTUAL DE PROCESSOS COM 2ª ANÁLISE CONCLUÍDA EM ATÉ 30 DIAS	PROTOCOLOS DE 2ª ANÁLISE CONCLUÍDOS EM 30 DIAS ÷ TOTAL DE PROTOCOLOS DE 2ª ANÁLISE CONCLUÍDOS NO PERÍODO X 100	PERCENTUAL	SECRETARIA MUNICIPAL DE MEIO AMBIENTE	40	31/08/2022 00:00	0	42	40	42	INDICADOR INSERIDO NA REVISÃO DO PPAG 2023-2025. METAS ALTERADAS NA REVISÃO DO PPAG 2024-2025.
2024	8	SUSTENTABILIDADE AMBIENTAL	307	SUSTENTABILIDADE, EDUCAÇÃO AMBIENTAL E MODERNIZAÇÃO DA GESTÃO AMBIENTAL	PRESERVAR O MEIO AMBIENTE E AINDA GARANTIR O DESENVOLVIMENTO SUSTENTÁVEL. FORMAR E CAPACITAR INDIVÍDUOS PREOCUPADOS COM OS PROBLEMAS AMBIENTAIS E QUE BUSQUEM A CONSERVAÇÃO E PRESERVAÇÃO DOS RECURSOS NATURAIS E A SUSTENTABILIDADE. DESENVOLVER ALTERNATIVAS TECNOLÓGICAS E PROCESSUAIS COM VISTAS À DESBUROCRATIZAÇÃO E GARANTIA DE GANHOS AMBIENTAIS, SEM PREJUÍZO DA EFICIÊNCIA NO CUMPRIMENTO DE PRAZOS LEGAIS DOS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL.	POPULAÇÃO DE BH/ESCOLAS DE ENSINO SUPERIOR/EMPRESAS/GOVERNOS. ALUNOS DAS ESCOLAS MUNICIPAIS, PESSOAS EM RISCO SOCIAL, GRUPOS DE IDOSOS, USUÁRIOS E FREQUENTADORES DOS PARQUES MUNICIPAIS, CONSULTORIAS AMBIENTAIS, EMPREENDEDORES.	SISTEMA DE GESTÃO AMBIENTAL QUE ABRANJA UM CONJUNTO INTER-RELACIONADO DE POLÍTICAS, PRÁTICAS E PROCEDIMENTOS ORGANIZACIONAIS, TÉCNICOS E ADMINISTRATIVOS COM O OBJETIVO DE OBTER MELHOR DESEMPENHO AMBIENTAL, CONTROLE E REDUÇÃO DOS SEUS IMPACTOS. OS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL ESTÃO EM CONSTANTE EVOLUÇÃO DINÂMICA. TODAVIA, OS MEIOS PARA ACESSÁ-LOS, BEM COMO SEUS PROCEDIMENTOS, NÃO ACOMPANHAM ESTES AVANÇOS, FAZENDO-SE NECESSÁRIA SUA REVISÃO COM VISTAS À SUA OTIMIZAÇÃO.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	001200006 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	774	PERCENTUAL DE PROCESSOS COM 3ª ANÁLISE CONCLUÍDA EM ATÉ 30 DIAS	PROTOCOLOS DE 3ª ANÁLISE CONCLUÍDOS EM 30 DIAS ÷ TOTAL DE PROTOCOLOS DE 3ª ANÁLISE CONCLUÍDOS NO PERÍODO X 100	PERCENTUAL	SECRETARIA MUNICIPAL DE MEIO AMBIENTE	23	31/08/2022 00:00	0	25	26	28	INDICADOR INSERIDO NA REVISÃO DO PPAG 2023-2025. METAS ALTERADAS NA REVISÃO DO PPAG 2024-2025.
2024	9	HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO	59	COORDENAÇÃO DA POLÍTICA URBANA	COORDENAR A ELABORAÇÃO E IMPLEMENTAÇÃO DA POLÍTICA DE REGULAÇÃO E CONTROLE URBANO DO MUNICÍPIO.	TODOS OS MUNÍCIPES DE BELO HORIZONTE.	APLICAÇÃO DAS NORMAS DA POLÍTICA DE REGULAÇÃO E CONTROLE URBANO, VISANDO O PLENO CUMPRIMENTO DA FUNÇÃO SOCIAL DA PROPRIEDADE E AO BEM ESTAR DA POPULAÇÃO.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001800011 - DIRETORIA DE GESTÃO E FINANÇAS	651	PERCENTUAL DE ESTUDOS DE IMPACTO DE VIZINHANÇA - EIVS ANALISADOS EM ATÉ 60 DIAS	ESTUDOS DE IMPACTO DE VIZINHANÇA - EIVS ANALISADOS EM ATÉ 60 DIAS / EIVS ANALISADOS NO PERÍODO X 100	PERCENTUAL	SECRETARIA MUNICIPAL DE POLÍTICA URBANA	62,9	31/12/2020 00:00	70	75	80	85	
2024	9	HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO	59	COORDENAÇÃO DA POLÍTICA URBANA	COORDENAR A ELABORAÇÃO E IMPLEMENTAÇÃO DA POLÍTICA DE REGULAÇÃO E CONTROLE URBANO DO MUNICÍPIO.	TODOS OS MUNÍCIPES DE BELO HORIZONTE.	APLICAÇÃO DAS NORMAS DA POLÍTICA DE REGULAÇÃO E CONTROLE URBANO, VISANDO O PLENO CUMPRIMENTO DA FUNÇÃO SOCIAL DA PROPRIEDADE E AO BEM ESTAR DA POPULAÇÃO.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001800011 - DIRETORIA DE GESTÃO E FINANÇAS	652	PERCENTUAL DE PROCESSOS DE EDIFICAÇÃO ANALISADOS PARA FINS DE ALVARÁ DE CONSTRUÇÃO EM ATÉ 90 DIAS	PROCESSOS DE EDIFICAÇÃO PARA FINS DE ALVARÁ DE CONSTRUÇÃO ANALISADOS EM ATÉ 90 DIAS / PROCESSOS DE EDIFICAÇÃO ANALISADOS PARA ESSE FIM NO PERÍODO X 100	PERCENTUAL	SECRETARIA MUNICIPAL DE POLÍTICA URBANA	56,7	31/12/2020 00:00	55	55	60	60	
2024	9	HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO	59	COORDENAÇÃO DA POLÍTICA URBANA	COORDENAR A ELABORAÇÃO E IMPLEMENTAÇÃO DA POLÍTICA DE REGULAÇÃO E CONTROLE URBANO DO MUNICÍPIO.	TODOS OS MUNÍCIPES DE BELO HORIZONTE.	APLICAÇÃO DAS NORMAS DA POLÍTICA DE REGULAÇÃO E CONTROLE URBANO, VISANDO O PLENO CUMPRIMENTO DA FUNÇÃO SOCIAL DA PROPRIEDADE E AO BEM ESTAR DA POPULAÇÃO.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001800011 - DIRETORIA DE GESTÃO E FINANÇAS	654	PERCENTUAL DE PROCESSOS PARA FINS DE MODIFICAÇÃO DE PARCELAMENTO ANALISADOS EM ATÉ 100 DIAS	PROCESSOS PARA FINS DE MODIFICAÇÃO DE PARCELAMENTO ANALISADOS EM ATÉ 100 DIAS / PROCESSOS PARA FINS DE MODIFICAÇÃO DE PARCELAMENTO ANALISADOS NO PERÍODO X 100	PERCENTUAL	SECRETARIA MUNICIPAL DE POLÍTICA URBANA	70,1	31/12/2020 00:00	72	75	77	80	
2024	9	HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO	59	COORDENAÇÃO DA POLÍTICA URBANA	COORDENAR A ELABORAÇÃO E IMPLEMENTAÇÃO DA POLÍTICA DE REGULAÇÃO E CONTROLE URBANO DO MUNICÍPIO.	TODOS OS MUNÍCIPES DE BELO HORIZONTE.	APLICAÇÃO DAS NORMAS DA POLÍTICA DE REGULAÇÃO E CONTROLE URBANO, VISANDO O PLENO CUMPRIMENTO DA FUNÇÃO SOCIAL DA PROPRIEDADE E AO BEM ESTAR DA POPULAÇÃO.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001800011 - DIRETORIA DE GESTÃO E FINANÇAS	698	PERCENTUAL DE VISTORIAS PARA FINS DE EMISSÃO DA CERTIDÃO DE BAIXA DE CONSTRUÇÃO REALIZADAS EM ATÉ 20 DIAS	VISTORIAS PARA FINS DE EMISSÃO DE CERTIDÃO DE BAIXA DE CONSTRUÇÃO REALIZADAS EM ATÉ 20 DIAS / VISTORIAS PARA ESSE FIM REALIZADAS NO PERÍODO X 100	PERCENTUAL	SECRETARIA MUNICIPAL DE POLÍTICA URBANA	12,9	31/12/2020 00:00	15	62	50	50	METAS ALTERADAS NA REVISÃO DO PPAG 2024-2025.
2024	9	HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO	59	COORDENAÇÃO DA POLÍTICA URBANA	COORDENAR A ELABORAÇÃO E IMPLEMENTAÇÃO DA POLÍTICA DE REGULAÇÃO E CONTROLE URBANO DO MUNICÍPIO.	TODOS OS MUNÍCIPES DE BELO HORIZONTE.	APLICAÇÃO DAS NORMAS DA POLÍTICA DE REGULAÇÃO E CONTROLE URBANO, VISANDO O PLENO CUMPRIMENTO DA FUNÇÃO SOCIAL DA PROPRIEDADE E AO BEM ESTAR DA POPULAÇÃO.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001800011 - DIRETORIA DE GESTÃO E FINANÇAS	730	PERCENTUAL DE ORIENTAÇÕES PARA O LICENCIAMENTO DE EMPREENDIMENTO DE IMPACTO - OLEIS EMITIDAS EM ATÉ 30 DIAS	ORIENTAÇÕES PARA O LICENCIAMENTO DE EMPREENDIMENTO DE IMPACTO - OLEIS EMITIDAS EM ATÉ 30 DIAS / TOTAL DE OLEIS EMITIDAS NO PERÍODO * 100	PERCENTUAL	SECRETARIA MUNICIPAL DE POLÍTICA URBANA	90,2	31/12/2020 00:00	90	95	95	95	
2024	9	HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO	59	COORDENAÇÃO DA POLÍTICA URBANA	COORDENAR A ELABORAÇÃO E IMPLEMENTAÇÃO DA POLÍTICA DE REGULAÇÃO E CONTROLE URBANO DO MUNICÍPIO.	TODOS OS MUNÍCIPES DE BELO HORIZONTE.	APLICAÇÃO DAS NORMAS DA POLÍTICA DE REGULAÇÃO E CONTROLE URBANO, VISANDO O PLENO CUMPRIMENTO DA FUNÇÃO SOCIAL DA PROPRIEDADE E AO BEM ESTAR DA POPULAÇÃO.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001800011 - DIRETORIA DE GESTÃO E FINANÇAS	731	"PERCENTUAL DE PROCESSOS DE EDIFICAÇÃO PARA FINS DE EMISSÃO DE ""ALVARÁ NA HORA"", SEM INTERFACE, ANALISADOS EM ATÉ 7 DIAS"	"PROCESSOS DE EDIFICAÇÃO PARA FINS DE EMISSÃO DE ""ALVARÁ NA HORA"", SEM INTERFACE, ANALISADOS EM ATÉ 7 DIAS / PROCESSOS DE EDIFICAÇÃO PARA FINS DE EMISSÃO DE ""ALVARÁ NA HORA"", SEM INTERFACE, ANALISADOS NO PERÍODO * 100"	PERCENTUAL	SECRETARIA MUNICIPAL DE POLÍTICA URBANA	48,3	31/12/2020 00:00	50	80	80	90	
2024	9	HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO	84	SERVIÇOS  DE ILUMINAÇÃO PÚBLICA	"1- ATENDER AS DEMANDAS DE ILUMINAÇÃO PÚBLICA DE MUNÍCIPES NO PRAZO; 2- GARANTIR A REDUÇÃO DE CARGA INSTALADA (KW) NA ILUMINAÇÃO PÚBLICA."	POPULAÇÃO DE BELO HORIZONTE.	NECESSIDADE DE ACOMPANHAMENTO DA RESOLUÇÃO DAS DEMANDAS DE MANUTENÇÃO CORRETIVAS SOLICITADAS PELOS MUNÍCIPES DE BELO HORIZONTE E NECESSIDADE DE AVALIAR A REDUÇÃO DA CARGA TEÓRICA E, EM CONSEQUÊNCIA, REDUÇÃO DA CONTA DE ENERGIA DE ILUMINAÇÃO PÚBLICA CALCULADA PELA DISTRIBUIDORA DE ENERGIA PARA O MUNICÍPIO.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001300013 - SUBSECRETARIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	756	ÍNDICE DE EFICIENTIZAÇÃO DA ILUMINAÇÃO PÚBLICA	[1 - CARGA INSTALADA NO FIM DO TRIMESTRE (EM KW) /CARGA INSTALADA NO INÍCIO DA CONCESSÃO (EM KW) ] * 100	PERCENTUAL	BHIP	54	01/06/2021 00:00	54	54	54	54	
2024	9	HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO	84	SERVIÇOS  DE ILUMINAÇÃO PÚBLICA	"1- ATENDER AS DEMANDAS DE ILUMINAÇÃO PÚBLICA DE MUNÍCIPES NO PRAZO; 2- GARANTIR A REDUÇÃO DE CARGA INSTALADA (KW) NA ILUMINAÇÃO PÚBLICA."	POPULAÇÃO DE BELO HORIZONTE.	NECESSIDADE DE ACOMPANHAMENTO DA RESOLUÇÃO DAS DEMANDAS DE MANUTENÇÃO CORRETIVAS SOLICITADAS PELOS MUNÍCIPES DE BELO HORIZONTE E NECESSIDADE DE AVALIAR A REDUÇÃO DA CARGA TEÓRICA E, EM CONSEQUÊNCIA, REDUÇÃO DA CONTA DE ENERGIA DE ILUMINAÇÃO PÚBLICA CALCULADA PELA DISTRIBUIDORA DE ENERGIA PARA O MUNICÍPIO.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001300013 - SUBSECRETARIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	757	ÍNDICE DE ATENDIMENTO NO PRAZO CONTRATUAL	CHAMADOS DE MUNÍCIPES RESOLVIDOS NO PRAZO / TOTAL DE CHAMADOS DE MUNÍCIPES REGISTRADOS * 100	PERCENTUAL	BHIP	98,8	01/06/2021 00:00	98,8	98,8	98,8	98,8	
2024	9	HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO	225	INTERVENÇÃO EM ASSENTAMENTOS DE INTERESSE SOCIAL	PROMOVER A QUALIFICAÇÃO DAS CONDIÇÕES DE MORADIA PARA ATENDIMENTO DAS NECESSIDADES HABITACIONAIS ABRANGIDAS PELA INADEQUAÇÃO DE DOMICÍLIOS ATRAVÉS DE ALTERNATIVAS QUE CONSIDEREM AS DIFERENTES COMPLEXIDADES DOS ASSENTAMENTOS DE INTERESSE SOCIAL.	MORADORES DOS ASSENTAMENTOS DE INTERESSE SOCIAL DO MUNICÍPIO DE BELO HORIZONTE	PARA ATENDIMENTO A FAMÍLIAS, PRIORITARIAMENTE DE BAIXA RENDA E EM SITUAÇÃO DE VULNERABILIDADE E/OU RISCO SOCIAL, QUE VIVEM EM IMÓVEIS OU ÁREAS INSALUBRES, ÁREAS DE RISCO AMBIENTAL E ÁREAS AMBIENTAL E ÁREAS AMBIENTALMENTE FRÁGEIS E SENSÍVEIS.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	002500014 - DIRETORIA ADMINISTRATIVA E FINANCEIRA	608	PERCENTUAL DE DOMICÍLIOS REGULARIZADOS EM ZEIS - ZONA DE ESPECIAL INTERESSE SOCIAL	DOMICÍLIOS REGULARIZADOS EM ZONA DE ESPECIAL INTERESSE SOCIAL (ZEIS) / TOTAL DE DOMICÍLIOS INSERIDOS EM ZEIS X 100	PERCENTUAL	COMPANHIA URBANIZADORA E DE HABITAÇÃO DE BELO HORIZONTE	26,09	31/12/2020 00:00	26,37	26,69	29,05	33,87	O UNIVERSO DE ZEIS AUMENTOU EM FUNÇÃO DE NOVAS ÁREAS CARACTERIZADAS NO NOVO PLANO DIRETOR. METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2024	9	HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO	225	INTERVENÇÃO EM ASSENTAMENTOS DE INTERESSE SOCIAL	PROMOVER A QUALIFICAÇÃO DAS CONDIÇÕES DE MORADIA PARA ATENDIMENTO DAS NECESSIDADES HABITACIONAIS ABRANGIDAS PELA INADEQUAÇÃO DE DOMICÍLIOS ATRAVÉS DE ALTERNATIVAS QUE CONSIDEREM AS DIFERENTES COMPLEXIDADES DOS ASSENTAMENTOS DE INTERESSE SOCIAL.	MORADORES DOS ASSENTAMENTOS DE INTERESSE SOCIAL DO MUNICÍPIO DE BELO HORIZONTE	PARA ATENDIMENTO A FAMÍLIAS, PRIORITARIAMENTE DE BAIXA RENDA E EM SITUAÇÃO DE VULNERABILIDADE E/OU RISCO SOCIAL, QUE VIVEM EM IMÓVEIS OU ÁREAS INSALUBRES, ÁREAS DE RISCO AMBIENTAL E ÁREAS AMBIENTAL E ÁREAS AMBIENTALMENTE FRÁGEIS E SENSÍVEIS.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	002500014 - DIRETORIA ADMINISTRATIVA E FINANCEIRA	609	PERCENTUAL DE UNIDADES HABITACIONAIS REGULARIZADAS EM CONJUNTOS HABITACIONAIS PRODUZIDOS PELA PBH	PERCENTUAL DE UNIDADES HABITACIONAIS REGULARIZADAS EM CONJUNTOS HABITACIONAIS PRODUZIDOS PELA PBH EM RELAÇÃO AO TOTAL DE UNIDADES  HABITACIONAIS	PERCENTUAL	COMPANHIA URBANIZADORA E DE HABITAÇÃO DE BELO HORIZONTE	53,13	31/12/2020 00:00	56,21	57,96	59,55	62,32	METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2024	9	HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO	225	INTERVENÇÃO EM ASSENTAMENTOS DE INTERESSE SOCIAL	PROMOVER A QUALIFICAÇÃO DAS CONDIÇÕES DE MORADIA PARA ATENDIMENTO DAS NECESSIDADES HABITACIONAIS ABRANGIDAS PELA INADEQUAÇÃO DE DOMICÍLIOS ATRAVÉS DE ALTERNATIVAS QUE CONSIDEREM AS DIFERENTES COMPLEXIDADES DOS ASSENTAMENTOS DE INTERESSE SOCIAL.	MORADORES DOS ASSENTAMENTOS DE INTERESSE SOCIAL DO MUNICÍPIO DE BELO HORIZONTE	PARA ATENDIMENTO A FAMÍLIAS, PRIORITARIAMENTE DE BAIXA RENDA E EM SITUAÇÃO DE VULNERABILIDADE E/OU RISCO SOCIAL, QUE VIVEM EM IMÓVEIS OU ÁREAS INSALUBRES, ÁREAS DE RISCO AMBIENTAL E ÁREAS AMBIENTAL E ÁREAS AMBIENTALMENTE FRÁGEIS E SENSÍVEIS.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	002500014 - DIRETORIA ADMINISTRATIVA E FINANCEIRA	729	ELIMINAÇÃO DE SITUAÇÕES DE RISCO ALTO E MUITO ALTO EM VILAS E FAVELAS	NÚMERO DE FAMÍLIAS BENEFICIADAS NA ELIMINAÇÃO DE SITUAÇÕES DE RISCO ALTO E MUITO ALTO EM VILAS E FAVELAS	FAMÍLIAS BENEFICIADAS	COMPANHIA URBANIZADORA E DE HABITAÇÃO DE BELO HORIZONTE	126	31/12/2019 00:00	100	150	150	120	METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2024	9	HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO	226	PROVISÃO HABITACIONAL	PROMOVER O ACESSO À HABITAÇÃO DIGNA PARA ATENDIMENTO DAS NECESSIDADES HABITACIONAIS ABRANGIDAS PELO DÉFICIT HABITACIONAL, PELA DEMANDA DEMOGRÁFICA E PELA DEMANDA DE REMOÇÕES POR MEIO DE ALTERNATIVAS DIVERSIFICADAS.	"FAMÍLIAS QUE COMPÕEM O DÉFICIT HABITACIONAL, PREFERENCIALMENTE ORGANIZADAS; FAMÍLIAS REMOVIDAS DE SEU LOCAL DE MORADIA POR OBRAS PÚBLICAS E/OU POR RISCO AMBIENTAL, POR CONFLITOS FUNDIÁRIOS E EM SITUAÇÃO DE VULNERABILIDADE E/OU RISCO SOCIAL."	TRATA-SE DE PROGRAMA DESTINADO A COMBATER O DÉFICIT HABITACIONAL DO MUNICÍPIO NA SUA LINHA DE PROVISÃO HABITACIONAL, CONFORME RESOLUÇÃO LII DO CONSELHO MUNICIPAL DE HABITAÇÃO.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	002500014 - DIRETORIA ADMINISTRATIVA E FINANCEIRA	638	UNIDADES HABITACIONAIS CONCLUÍDAS PARA ATENDIMENTO DE FAMÍLIAS COM RENDA DE ATÉ 3 SALÁRIOS MÍNIMOS	NÚMERO DE UNIDADES HABITACIONAIS CONCLUÍDAS PARA ATENDIMENTO DE FAMÍLIAS COM RENDA DE ATÉ TRÊS SALÁRIOS MÍNIMOS	UNIDADE	COMPANHIA URBANIZADORA E DE HABITAÇÃO DE BELO HORIZONTE	0	31/12/2020 00:00	171	69	114	430	METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
