Base de apuração;Sequencial;Código UO;Descrição UO;Código Função;Descrição Função;Código Subfunção;Descrição Subfunção;Código Programa;Descrição Programa;Código Ação;Descrição Ação;Código Subação;Descrição Subação;Descrição Produto;Descrição Unidade de Medida;Código Localizador;Descrição Localizador;Meta física;Meta prevista;Meta executada;Observação a respeito da meta
1º quadrimestre;5699;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;365;EDUCAÇÃO INFANTIL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;1;ATENDIMENTO AO ESTUDANTE COM DEFICIÊNCIA COM AUXILIAR DE APOIO À INCLUSÃO;Aluno atendido;Pessoa;5;Noroeste;Não;259;216;
1º quadrimestre;5700;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;365;EDUCAÇÃO INFANTIL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;1;ATENDIMENTO AO ESTUDANTE COM DEFICIÊNCIA COM AUXILIAR DE APOIO À INCLUSÃO;Aluno atendido;Pessoa;6;Norte;Não;346;288;
1º quadrimestre;5701;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;365;EDUCAÇÃO INFANTIL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;1;ATENDIMENTO AO ESTUDANTE COM DEFICIÊNCIA COM AUXILIAR DE APOIO À INCLUSÃO;Aluno atendido;Pessoa;7;Oeste;Não;302;252;
1º quadrimestre;5702;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;365;EDUCAÇÃO INFANTIL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;1;ATENDIMENTO AO ESTUDANTE COM DEFICIÊNCIA COM AUXILIAR DE APOIO À INCLUSÃO;Aluno atendido;Pessoa;8;Pampulha;Não;346;288;
1º quadrimestre;5703;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;365;EDUCAÇÃO INFANTIL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;1;ATENDIMENTO AO ESTUDANTE COM DEFICIÊNCIA COM AUXILIAR DE APOIO À INCLUSÃO;Aluno atendido;Pessoa;9;Venda Nova;Não;626;522;
1º quadrimestre;737;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;2;Transporte Escolar Acessível;Aluno atendido;Pessoa;1;Barreiro;Não;102;62;
1º quadrimestre;739;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;2;Transporte Escolar Acessível;Aluno atendido;Pessoa;3;Leste;Não;48;29;
1º quadrimestre;740;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;2;Transporte Escolar Acessível;Aluno atendido;Pessoa;4;Nordeste;Não;108;40;
1º quadrimestre;741;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;2;Transporte Escolar Acessível;Aluno atendido;Pessoa;5;Noroeste;Não;40;27;
1º quadrimestre;742;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;2;Transporte Escolar Acessível;Aluno atendido;Pessoa;6;Norte;Não;81;44;
1º quadrimestre;743;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;2;Transporte Escolar Acessível;Aluno atendido;Pessoa;7;Oeste;Não;144;76;
1º quadrimestre;744;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;2;Transporte Escolar Acessível;Aluno atendido;Pessoa;8;Pampulha;Não;64;36;
1º quadrimestre;745;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;2;Transporte Escolar Acessível;Aluno atendido;Pessoa;9;Venda Nova;Não;123;65;
1º quadrimestre;2905;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;2;Transporte Escolar Acessível;Aluno atendido;Pessoa;2;Centro-Sul;Não;70;37;
1º quadrimestre;637;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;7;DISPONIBILIZAÇÃO DE INSTRUTORES E INTÉRPRETES DE LIBRAS NAS ESCOLAS MUNICIPAIS;Aluno atendido;Pessoa;1;Barreiro;Não;30;28;
1º quadrimestre;2947;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;7;DISPONIBILIZAÇÃO DE INSTRUTORES E INTÉRPRETES DE LIBRAS NAS ESCOLAS MUNICIPAIS;Aluno atendido;Pessoa;2;Centro-Sul;Não;12;13;"A oferta de disponibilização de instrutor e intérprete refere-se à procura por matrícula de estudantes surdos ou com deficiência auditiva na Rede Municipal de Educação; com serviços de interpretação e instrução. Houve aumento na solicitação de profissionais de instrução e ou interpretação de libras nas escolas devido ao maior número de matrículas."
1º quadrimestre;4408;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;7;DISPONIBILIZAÇÃO DE INSTRUTORES E INTÉRPRETES DE LIBRAS NAS ESCOLAS MUNICIPAIS;Aluno atendido;Pessoa;9;Venda Nova;Não;29;28;
1º quadrimestre;4414;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;7;DISPONIBILIZAÇÃO DE INSTRUTORES E INTÉRPRETES DE LIBRAS NAS ESCOLAS MUNICIPAIS;Aluno atendido;Pessoa;4;Nordeste;Não;20;24;"A oferta de disponibilização de instrutor e intérprete refere-se à procura por matrícula de estudantes surdos ou com deficiência auditiva na Rede Municipal de Educação; com serviços de interpretação e instrução. Houve aumento na solicitação de profissionais de instrução e ou interpretação de libras nas escolas devido ao maior número de matrículas."
1º quadrimestre;4419;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;7;DISPONIBILIZAÇÃO DE INSTRUTORES E INTÉRPRETES DE LIBRAS NAS ESCOLAS MUNICIPAIS;Aluno atendido;Pessoa;7;Oeste;Não;8;6;
1º quadrimestre;4423;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;7;DISPONIBILIZAÇÃO DE INSTRUTORES E INTÉRPRETES DE LIBRAS NAS ESCOLAS MUNICIPAIS;Aluno atendido;Pessoa;8;Pampulha;Não;16;10;
1º quadrimestre;4440;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;7;DISPONIBILIZAÇÃO DE INSTRUTORES E INTÉRPRETES DE LIBRAS NAS ESCOLAS MUNICIPAIS;Aluno atendido;Pessoa;3;Leste;Não;9;8;
1º quadrimestre;4441;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;7;DISPONIBILIZAÇÃO DE INSTRUTORES E INTÉRPRETES DE LIBRAS NAS ESCOLAS MUNICIPAIS;Aluno atendido;Pessoa;5;Noroeste;Não;8;9;"A oferta de disponibilização de instrutor e intérprete refere-se à procura por matrícula de estudantes surdos ou com deficiência auditiva na Rede Municipal de Educação; com serviços de interpretação e instrução. Houve aumento na solicitação de profissionais de instrução e ou interpretação de libras nas escolas devido ao maior número de matrículas."
1º quadrimestre;4442;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;7;DISPONIBILIZAÇÃO DE INSTRUTORES E INTÉRPRETES DE LIBRAS NAS ESCOLAS MUNICIPAIS;Aluno atendido;Pessoa;6;Norte;Não;10;15;"A oferta de disponibilização de instrutor e intérprete refere-se à procura por matrícula de estudantes surdos ou com deficiência auditiva na Rede Municipal de Educação; com serviços de interpretação e instrução. Houve aumento na solicitação de profissionais de instrução e ou interpretação de libras nas escolas devido ao maior número de matrículas."
1º quadrimestre;4654;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;8;DISSEMINAÇÃO DE LIBRAS NA COMUNIDADE ESCOLAR;OFICINA REALIZADA;UNIDADE;1;Barreiro;Sim;70;0;Ampliação da demanda de oficinas devido a inserção da Libras nos projetos desenvolvidos nas escolas.
1º quadrimestre;4655;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;8;DISSEMINAÇÃO DE LIBRAS NA COMUNIDADE ESCOLAR;OFICINA REALIZADA;UNIDADE;2;Centro-Sul;Sim;18;0;Ampliação da demanda de oficinas devido a inserção da Libras nos projetos desenvolvidos nas escolas.
1º quadrimestre;4656;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;8;DISSEMINAÇÃO DE LIBRAS NA COMUNIDADE ESCOLAR;OFICINA REALIZADA;UNIDADE;3;Leste;Sim;18;0;
1º quadrimestre;4657;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;8;DISSEMINAÇÃO DE LIBRAS NA COMUNIDADE ESCOLAR;OFICINA REALIZADA;UNIDADE;4;Nordeste;Sim;25;0;
1º quadrimestre;4658;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;8;DISSEMINAÇÃO DE LIBRAS NA COMUNIDADE ESCOLAR;OFICINA REALIZADA;UNIDADE;5;Noroeste;Sim;20;0;Ampliação da demanda de oficinas  devido a inserção da Libras  nos projetos desenvolvidos nas escolas.
1º quadrimestre;4659;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;8;DISSEMINAÇÃO DE LIBRAS NA COMUNIDADE ESCOLAR;OFICINA REALIZADA;UNIDADE;6;Norte;Sim;20;0;Ampliação da demanda de oficinas  devido a inserção da Libras  nos projetos desenvolvidos nas escolas.
1º quadrimestre;4660;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;8;DISSEMINAÇÃO DE LIBRAS NA COMUNIDADE ESCOLAR;OFICINA REALIZADA;UNIDADE;7;Oeste;Sim;40;0;Não houve demanda.
1º quadrimestre;4661;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;8;DISSEMINAÇÃO DE LIBRAS NA COMUNIDADE ESCOLAR;OFICINA REALIZADA;UNIDADE;8;Pampulha;Sim;70;0;
1º quadrimestre;4662;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;8;DISSEMINAÇÃO DE LIBRAS NA COMUNIDADE ESCOLAR;OFICINA REALIZADA;UNIDADE;9;Venda Nova;Sim;90;0;Ampliação da demanda de oficinas  devido a inserção da Libras  nos projetos desenvolvidos nas escolas.
1º quadrimestre;5174;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;367;EDUCAÇÃO ESPECIAL;167;GESTÃO DA POLÍTICA DE EDUCAÇÃO INCLUSIVA E DIVERSIDADE ÉTNICO-RACIAL;2701;Apoio a inclusão de alunos com deficiência no cotidiano escolar;10;ATENDIMENTO EDUCACIONAL ESPECIALIZADO;ESTUDANTE ATENDIDO;Pessoa;10;Município de Belo Horizonte;Não;5352;3360;
1º quadrimestre;899;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2041;Formação para Profissionais da Educação;2;FORMAÇÃO DE PROFESSORES E DEMAIS PROFISSIONAIS DA EDUCAÇÃO;Participações;UNIDADE;10;Município de Belo Horizonte;Sim;3000;381;
1º quadrimestre;900;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;366;EDUCAÇÃO DE JOVENS E ADULTOS;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2041;Formação para Profissionais da Educação;2;FORMAÇÃO DE PROFESSORES E DEMAIS PROFISSIONAIS DA EDUCAÇÃO;Participações;UNIDADE;10;Município de Belo Horizonte;Sim;300;104;A meta foi superada em função do aumento da demanda e da possibilidade de alteração na metodologia para atendimento de maior número de participantes.
1º quadrimestre;1847;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2041;Formação para Profissionais da Educação;10;FORMAÇÃO EM TECNOLOGIAS DIGITAIS PARA USOS PEDAGÓGICOS;Participações;UNIDADE;10;Município de Belo Horizonte;Sim;2750;0;
1º quadrimestre;1798;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2041;Formação para Profissionais da Educação;12;FORMAÇÃO DE PROFESSORES PARA EDUCAÇÃO INTEGRAL;Participações;UNIDADE;10;Município de Belo Horizonte;Sim;4000;399;
1º quadrimestre;967;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;1;Atendimento às Escolas com Recursos de Custeio;Escola contemplada;UNIDADE;1;Barreiro;Não;29;29;
1º quadrimestre;971;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;1;Atendimento às Escolas com Recursos de Custeio;Escola contemplada;UNIDADE;3;Leste;Não;13;13;
1º quadrimestre;973;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;1;Atendimento às Escolas com Recursos de Custeio;Escola contemplada;UNIDADE;4;Nordeste;Não;28;27;
1º quadrimestre;975;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;1;Atendimento às Escolas com Recursos de Custeio;Escola contemplada;UNIDADE;5;Noroeste;Não;16;16;
1º quadrimestre;977;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;1;Atendimento às Escolas com Recursos de Custeio;Escola contemplada;UNIDADE;6;Norte;Não;20;19;
1º quadrimestre;979;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;1;Atendimento às Escolas com Recursos de Custeio;Escola contemplada;UNIDADE;7;Oeste;Não;13;13;
1º quadrimestre;981;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;1;Atendimento às Escolas com Recursos de Custeio;Escola contemplada;UNIDADE;8;Pampulha;Não;14;14;
1º quadrimestre;983;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;1;Atendimento às Escolas com Recursos de Custeio;Escola contemplada;UNIDADE;9;Venda Nova;Não;28;26;
1º quadrimestre;3095;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;1;Atendimento às Escolas com Recursos de Custeio;Escola contemplada;UNIDADE;2;Centro-Sul;Não;13;13;
1º quadrimestre;2793;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;366;EDUCAÇÃO DE JOVENS E ADULTOS;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;1;Atendimento às Escolas com Recursos de Custeio;Escola contemplada;UNIDADE;2;Centro-Sul;Não;1;1;
1º quadrimestre;878;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;3;Atendimento às Escolas com Recursos de Obras;Escola contemplada;UNIDADE;1;Barreiro;Não;29;0;
1º quadrimestre;881;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;3;Atendimento às Escolas com Recursos de Obras;Escola contemplada;UNIDADE;3;Leste;Não;13;0;"Não houve demanda para execução da meta;  uma vez que algumas escolas possuíam saldo remanescente de recursos de OBRAS."
1º quadrimestre;882;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;3;Atendimento às Escolas com Recursos de Obras;Escola contemplada;UNIDADE;4;Nordeste;Não;28;1;
1º quadrimestre;883;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;3;Atendimento às Escolas com Recursos de Obras;Escola contemplada;UNIDADE;5;Noroeste;Não;16;0;
1º quadrimestre;884;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;3;Atendimento às Escolas com Recursos de Obras;Escola contemplada;UNIDADE;6;Norte;Não;20;0;
1º quadrimestre;885;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;3;Atendimento às Escolas com Recursos de Obras;Escola contemplada;UNIDADE;7;Oeste;Não;13;0;
1º quadrimestre;886;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;3;Atendimento às Escolas com Recursos de Obras;Escola contemplada;UNIDADE;8;Pampulha;Não;14;0;
1º quadrimestre;887;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;3;Atendimento às Escolas com Recursos de Obras;Escola contemplada;UNIDADE;9;Venda Nova;Não;28;0;
1º quadrimestre;3134;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;3;Atendimento às Escolas com Recursos de Obras;Escola contemplada;UNIDADE;2;Centro-Sul;Não;13;0;
1º quadrimestre;2795;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;366;EDUCAÇÃO DE JOVENS E ADULTOS;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;3;Atendimento às Escolas com Recursos de Obras;Escola contemplada;UNIDADE;2;Centro-Sul;Não;1;0;"Não houve demanda para execução da meta;  uma vez que; algumas escolas possuíam saldo remanescente de recursos de OBRAS."
1º quadrimestre;1003;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;5;Atendimento às Escolas com Recursos de Complementação de Merenda;Escola contemplada;UNIDADE;1;Barreiro;Não;29;0;
1º quadrimestre;1007;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;5;Atendimento às Escolas com Recursos de Complementação de Merenda;Escola contemplada;UNIDADE;4;Nordeste;Não;28;1;
1º quadrimestre;1008;2200;SECRETARIA MUNICIPAL DE EDUCAÇÃO;12;EDUCAÇÃO;361;ENSINO FUNDAMENTAL;168;GESTÃO DA POLITICA DO ENSINO FUNDAMENTAL;2046;Gestão Descentralizada da Educação;5;Atendimento às Escolas com Recursos de Complementação de Merenda;Escola contemplada;UNIDADE;5;Noroeste;Não;16;1;
