PPACODNUMERO;ANO REFERÊNCIA;ÁREA DE RESULTADO;ÁREA DE RESULTADO NOME;U.O.;U.O. NOME;PROGRAMA;PROGRAMA NOME;AÇÃO;AÇÃO NOME;SUBAÇÃO;SUBAÇÃO NOME;PRODUTO;UNIDADE DE MEDIDA;META FÍSICA ANO 1;META FÍSICA ANO 2;META FÍSICA ANO 3;META FÍSICA ANO 4
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0267;E. I. - LOA 991 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA ATENDIMENTO E CUSTEIO AO HOSPITAL JULIA KUBITSCHEK;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0268;E. I. - LOA 992 - CUSTEIO E AMPLIAÇAO DE ATENDIMENTO DO HOSPITAL EDUARDO MENEZES;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0269;E. I. - LOA 1000 - COMPRA DE MATERIAIS DE CONSUMO DA ASSOCIAÇAO MARIO PENNA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0270;E. I. - LOA 1001 - COMPRA DE MATERIAIS DE CONSUMO DA FUNDAÇAO BENJAMIM GUIMARAES (HOSPITAL DA BALEIA);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0271;E. I. - LOA 1002 - COMPRA DE MATERIAIS DE CONSUMO PARA O INSTITUTO DAS PEQUENAS MISSIONÁRIAS DE MARIA IMACULADA - IPMMI (HOSPITAL MADRE TERESA);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0272;E. I. - LOA 1003 - COMPRA DE MATERIAIS DE CONSUMO PARA A ASSOCIAÇAO EVANGÉLICA BENEFICENTE DE MINAS GERAIS (HOSPITAL EVANGÉLICO);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0273;E. I. - LOA 1004 - COMPRA DE MATERIAIS DE CONSUMO PARA A SANTA CASA DE MISERICÓRDIA DE BELO HORIZONTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0274;E. I. - LOA 1005 - COMPRA DE MATERIAIS DE CONSUMO PARA A FUNDAÇAO HOSPITALAR SAO FRANCISCO DE ASSIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0275;E. I. - LOA 1013 - AQUISIÇAO DE UMA MÁQUINA DE HEMODIÁLISE PARA O CENTRO DE NEFROLOGIA DO HOSPITAL DA BALEIA/FUNDAÇAO BENJAMIN GUIMARAES;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0276;E. I. - LOA 1015 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA EXECUÇAO DE PROJETOS PARA REGULARIZAÇAO DA EDIFICAÇAO DO HOSPITAL SANTA CASA DE BELO HORIZONTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0277;E. I. - LOA 1022 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA ATENDIMENTO AO HOSPITAL MARIO PENNA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0278;E. I. - LOA 1023 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA ATENDIMENTO AO HOSPITAL EVANGÉLICO DE BELO HORIZONTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0279;E. I. - LOA 1041 - AQUISIÇAO DE MATERIAIS DE CONSUMO PARA A UNIDADE DE ATENDIMENTO À SAÚDE NO HOSPITAL MADRE TEREZA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0280;E. I. - LOA 1060 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA ATENDIMENTO AO HOSPITAL METROPOLITANO ODILON BEHRENS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0281;E. I. - LOA 1067 - ENCAMINHADO PARA CUSTEIO E COMPRA DE MATERIAL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0282;E. I. - LOA 1068 - ENCAMINHADO PARA HOSPITAL JOÃO XXIII;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2902;Gestão das Parcerias Público-Privadas;0002;HOSPITAL METROPOLITANO DOUTOR CÉLIO DE CASTRO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2902;Gestão das Parcerias Público-Privadas;0003;AÇÕES DE ENFRENTAMENTO À COVID-19;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0001;Construção, Ampliação e Reforma de Unidades de Saúde;Obra executada;UNIDADE;10;2;1;2
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0005;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - CLÍNICA ESPECIALIZADA PÓS ALTA HOSPITALAR;Obra executada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0006;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - CENTRO DE SAÚDE SANTA CECÍLIA;Obra executada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0007;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - CENTRO DE SAÚDE MANGUEIRAS;Obra executada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0008;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - CENTRO DE SAÚDE FRANCISCO GOMES BARBOSA;Obra executada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0009;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE -  CENTRO DE SAÚDE CACHOEIRINHA;Obra executada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0010;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - CENTRO DE SAÚDE GENTIL GOMES, BAIRRO SANTA CRUZ;Obra executada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0011;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - CASA DE ZOONOSES SANTA CECÍLIA;Obra executada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0012;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE- UPA BARREIRO;Obra executada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0020;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE-  COBERTURA DA QUADRA POLIESPORTIVA DA ACADEMIA DA CIDADE B. DOM JOAQUIM;Obra executada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0021;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE (CENTRO DE SAÚDE DO BAIRRO DAS INDÚSTRIAS);Obra executada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0022;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE (UNIDADE BÁSICA DE SAÚDE DO BAIRRO CAFEZAL);Obra realizada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0023;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - CENTRO DE SAÚDE GOIÂNIA;Obra executada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0024;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE (POSTO DE SAÚDE MIRAMAR);Obra executada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0025;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - CENTRO DE SAÚDE, VALE DO JATOBÁ;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0026;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - CENTRO DE CONTROLE DE ZOONOSES (CCZ), BAIRRO SÃO BERNARDO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0027;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - CENTRO DE SAÚDE DO INDEPENDÊNCIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0028;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - CENTRO DE SAÚDE DO BAIRRO TIROL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0029;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - CENTRO DE SAÚDE MARIA MADALENA TEODORO, BAIRRO LINDÉIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0030;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE (REFORMA DO POSTO DE SAÚDE DIAMANTE - TEIXEIRA DIAS);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0031;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE (REFORMA DO POSTO DE SAÚDE MILIONÁRIOS);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0032;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE (REFORMA DO POSTO DE SAÚDE INDEPENDÊNCIA);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0033;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - REFORMA DO TELHADO DA UNIDADE DE SAÚDE / CENTRO DE SAÚDE SÃO MIGUEL ARCANJO, FAZENDINHA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0034;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - ACESSIBILIDADE NA UNIDADE DE SAÚDE BÁSICA - CENTRO DE SAÚDE CAFEZAL, SANTANA DO CAFEZAL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0035;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - CENTROS DE SAÚDE DOS BAIRROS COPACABANA, JARDIM LEBLON E CÉU AZUL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0036;E. I. - REFORMA CENTRO SAÚDE ALCIDES LINS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0037;E. I. - REFORMA CENTRO DE SAÚDE CACHOEIRINHA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0038;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE -  CENTRO DE SAÚDE NOSSA SENHORA DE FATIMA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0039;E. I. - AMPLIAÇÃO DA UNIDADE DE SAÚDE BÁSICA VILA SANTA MARIA;Obra executada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0040;E. I. - OBRA DE REVITALIZAÇÃO DA UNIDADE BÁSICA DO BAIRRO CONJUNTO PAULO VI;Obra executada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0041;E. I. - OBRA DE REVITALIZAÇÃO DA UNIDADE BÁSICA DE SÁUDE DO BAIRRO JAQUELINE;Obra executada;UNIDADE;1;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0042;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - À CONSTRUÇÃO DO CENTRO DE SAÚDE DO BAIRRO SÃO GABRIEL NA RUA ILHA DE 353;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0043;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE -  CENTRO DE SAÚDE EFIGÊNIA MURTA DE FIGUEIREDO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0044;E. I. -  CONSTRUÇÃO DO POSTO DE SAÚDE DO BAIRRO GOIÂNIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0045;E. I. - CONSTRUÇÃO E AMPLIAÇÃO CENTRO DE SAÚDE OURO PRETO (ESTACIONAMENTO);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0046;E. I. - CONTRUÇÃO, AMPLIAÇÃO E REFORMA CENTRO DE SAÚDE HELIOPÓLIS (REDE ELETRICA, CONSULTORIOS, COBERTURA AREA EXTERNA);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0047;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DO CENTRO DE SAÚDE PINDORAMA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0048;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA - CENTRO DE SAÚDE GLÓRIA, BAIRRO PINDORAMA GLÓRIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0049;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA CENTRO DE SAÚDE  JARDIM  FILADÉLFIA, BAIRRO JARDIM  FILADÉLFIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0050;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE (CONTRUÇÃO UPA NOROESTE, BAIRRO NOVO GLÓRIA - OP);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0051;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - MANUTENÇÃO DOS EQUIPAMENTOS DE SAÚDE DO HOSPITAL METROPOLITANO DR. CÉLIO DE CASTRO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0052;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - MANUTENÇÃO DOS EQUIPAMENTOS DE SAÚDE DO HOSPITAL UNIVERSITÁRIO CIÊNCIAS MÉDICAS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0053;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DE SAÚDE - MANUTENÇÃO DOS EQUIPAMENTOS DE SAÚDE DO HOSPITAL RISOLETA TOLENTINO NEVES;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0068;E. I. - LOA 775 E PPA 31 - CONSTRUÇÃO, REFORMA E AMPLLIAÇÃO DO CENTRO DE SAÚDE CAFEZAL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0069;E. I. - LOA 788 E PPA 44 - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE CENTROS DE SAÚDE - VILA SÃO JORGE;CENTRO REFORMADO;UNIDADE;0;1;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0070;E. I. - LOA 743 - AQUISIÇAO DE MATERIAIS PERMANENTES PARA O CENTRO DE SAÚDE NOVO HORIZONTE NA REGIONAL LESTE.;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0071;E. I. - LOA 801 - AQUISIÇAO DE MATERIAIS PERMANENTES PARA O CENTRO DE SAÚDE LEOPOLDO CHRISÓSTOMO DE CASTRO NA REGIONAL NORDESTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0072;E. I. - LOA 821 - AQUISIÇAO DE MATERIAIS PERMANENTES PARA O CENTRO DE SAÚDE VILA PINHO NA REGIONAL BARREIRO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0073;E. I. - LOA 128 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA DESTINADO À ELABORAÇAO DE PROJETOS, OBRAS ESTRUTURANTES E/OU INSTALAÇÕES NO CENTRO DE SAÚDE PILAR;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0074;E. I. - LOA 129 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA DESTINADO À ELABORAÇAO DE PROJETOS, OBRAS ESTRUTURANTES E/OU INSTALAÇÕES NO CENTRO DE SAÚDE MIRAMAR;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0075;E. I. - LOA 130 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA DESTINADO À ELABORAÇAO DE PROJETOS, OBRAS ESTRUTURANTES E/OU INSTALAÇOES NO CENTRO DE SAÚDE GOIÂNIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0076;E. I. - LOA 131 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA DESTINADO À ELABORAÇAO DE PROJETOS, OBRAS ESTRUTURANTES E/OU INSTALAÇOES CENTRO DE SAÚDE BONSUCESSO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0117;GESTÃO DO SUS;1216;Construção, Ampliação e Reforma de Unidades de Saúde;0077;E. I. - LOA 132 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA DESTINADO À ELABORAÇAO DE PROJETOS, OBRAS E/OU INSTALAÇÕES NA UNIDADE DE PRONTO ATENDIMENTO BARREIRO;Serviços administrativos;Metas administrativas;0;0;0;0
